shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
5558722,SHARP SHOOTER 40 IN. TABLE TOP POOL TABL,SPORTING GOODS,6,41.0,2709,57.03,94.99,,,,,,,,,79.99,106.63,,,,,,,,,,,,,79.99,0.399621012738
5585607,VOIT RADICAL CHALLENGE 11 IN 1 FAMILY FU,SPORTING GOODS,6,43.0,2803,150.0,,,182.99,,,,,,,,,,,,,,,,,,,,,182.99,
5585608,VOIT RADICAL 48 FOOSBALL TABLE,SPORTING GOODS,6,43.0,2804,100.0,,,99.96,,,,,,,,,,,,,,,,,149.99,,163.99,,99.96,
5594862,BOXING KIT GLOVES MITS EVERLAST,SPORTING GOODS,6,12.0,15561,17.5,27.29,,27.29,,,,,,,,,,,,,,,,,,,,,27.29,0.358739465005
5599545,TRANSOM SUPT BRACKETDUAL MNT,SPORTING GOODS,6,75.0,70693,17.25,,,19.57,,,,,,,,,,,,,,,,,,19.57,,,19.57,
5606899,RAVEN AIR RIFLE,SPORTING GOODS,6,75.0,38144,61.25,72.06,,66.46,,,69.99,,,,,,,,,,,,,,,66.46,,,66.46,0.150013877324
5606921,TR77NP .17 CALIBER AIR RIFLE WITH SCOPE,SPORTING GOODS,6,75.0,38323,110.96,130.54,,117.99,,,,,,,,,,,,,,,,,,117.99,,,117.99,0.149992339513
5608850,OHIO STATE UNIVERSITY LOGO PADDED BAR ST,SPORTING GOODS,6,41.0,3472,68.73,149.99,,,,,149.99,,,,,,,,,,,,,,,68.64,,,68.64,0.541769451297
5608851,THE OHIO STATE UNIVERSITY PADDED BAR STO,SPORTING GOODS,6,41.0,3473,94.48,111.15,,,,,199.99,,,,240.0,,,,,,,,,,,106.25,,,106.25,0.149977507872
5612419,VALUE MAX GREEN RIGHT HAND .20 AIR RIFLE,SPORTING GOODS,6,75.0,38862,110.47,,,159.99,,,,,,,,,,,,,,,,,,,,,159.99,
5613269,LEATHER DICE CUP WITH DICE,SPORTING GOODS,6,43.0,3507,25.9,32.17,,,,,,,,,,,,,,,,,,,,32.17,,,32.17,0.194902082686
5614597,M4-177 .17 CALIBER AIR RIFLE M4-177KT,SPORTING GOODS,6,75.0,38873,49.4,,,59.99,,,,,,,,,,,,,,,,,,59.99,,,59.99,
5614808,WINCHESTER MODEL 1400 CAMO BREAK BARREL,SPORTING GOODS,6,75.0,38876,169.64,,,195.31,,,219.99,,,,,,,,,,,,,,,,,,195.31,
5615277,THE OHIO STATE UNIVERSITY LOGO AND MASCO,SPORTING GOODS,6,41.0,3518,39.16,96.89,,,,,89.99,,,,100.0,,,,,,,,,,,,,,89.99,0.595830323047
5619050,RED DOT SIGHT LARGE LENS,SPORTING GOODS,6,75.0,38936,8.82,11.56,,11.56,,,,,,,,,,,,,,,,,,11.56,,,11.56,0.237024221453
5619122,SHOULDER STOCK FOR PISTOLS 1399,SPORTING GOODS,6,75.0,38939,19.83,37.14,,24.99,,,,,,,,,,,,,,,,,,,,,24.99,0.466074313409
5636906,SCHWINN 470 ELLIPTICAL,SPORTING GOODS,6,10.0,21260,506.66,799.99,,781.47,,,,,,,,,,,,,,,,,,,,,781.47,0.366667083339
5647683,SURFSTER 4.5 1.5OZRED HEAD,SPORTING GOODS,6,75.0,90606,12.38,,,,,,,,,,,,,,,,,,,,,14.99,,,14.99,
5661416,ADULT EVA PONCHO BLU,SPORTING GOODS,6,75.0,5367,6.05,,,,,,,,,,,,,,,,,,,,,5.34,,,5.34,
5692666,SAN DIEGO CHARGERS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,53259,17.25,20.29,,18.74,,,,,,,40.0,,,,,,,,,,,18.99,,,18.74,0.149827501232
5692675,PITTSBURGH PANTHERS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,53269,17.25,21.99,,21.99,,,,,,,,,,,,,,,,,,21.99,,,21.99,0.215552523874
5692678,CINCINNATI BEARCATS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,53272,17.25,21.99,,21.99,,,,,,,,,,,,,,,,,,21.99,,,21.99,0.215552523874
5692680,LOUISVILLE CARDINALS WOOL HERITAGE BANNE,SPORTING GOODS,6,70.0,53274,17.25,20.29,,18.74,,,,,,,,,,,,,,,,,,18.74,,,18.74,0.149827501232
5692693,OAKLAND RAIDERS CLASSIC WOOL PENNANT,SPORTING GOODS,6,70.0,53287,20.5,36.36,,,,,,,,,,,,,,,,,,,,56.99,,,56.99,0.436193619362
5692700,BROOKLYN DODGERS COOPERSTOWN WOOL PENNAN,SPORTING GOODS,6,70.0,5329,17.25,22.07,,,,,,,,,35.0,,,,,,,,,,,22.07,,,22.07,0.218396012687
5692703,CHICAGO BEARS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53292,17.25,22.99,,22.99,,,,,,,35.0,,,,,,,,,,,,,,22.99,0.249673771205
5692705,DETROIT LIONS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53294,17.25,22.17,,22.17,,,,,,,35.0,,,,,,,,,,,22.17,,,22.17,0.221921515562
5692707,KANSAS CITY CHIEFS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53296,17.25,21.72,,21.72,,,,,,,35.0,,,,,,,,,,,,,,21.72,0.205801104972
5692709,NEW ENGLAND PATRIOTS PIGSKIN WOOL PENNAN,SPORTING GOODS,6,70.0,53298,17.25,22.99,,22.99,,,,,,,35.0,,,,,,,,,,,,,,22.99,0.249673771205
5692710,NEW YORK GIANTS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53299,17.25,26.59,,22.99,,,,,,,,,,,,,,,,,,,,,22.99,0.351259872132
5692716,MISSOURI TIGERS POWERHOUSE WOOL BANNER,SPORTING GOODS,6,70.0,53304,33.5,40.47,,40.47,,,,,,,,,,,,,,,,,,40.53,,,40.47,0.172226340499
5692717,OKLAHOMA STATE COWBOYS POWERHOUSE WOOL B,SPORTING GOODS,6,70.0,5331,33.5,40.47,,40.47,,,,,,,,,,,,,,,,,,,,,40.47,0.172226340499
5692721,KANSAS JAYHAWKS STADIUM WOOL BANNER,SPORTING GOODS,6,70.0,53315,17.25,21.3,,21.3,,,,,,,,,,,,,,,,,,21.3,,,21.3,0.19014084507
5692783,KANSAS CITY CHIEFS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,53316,17.25,20.29,,18.74,,,,,,,,,,,,,,,,,,21.95,,,18.74,0.149827501232
5692784,NEW ENGLAND PATRIOTS WOOL HERITAGE BANNE,SPORTING GOODS,6,70.0,53319,17.25,20.29,,18.74,,,,,,,,,,,,,,,,,,18.99,,,18.74,0.149827501232
5692804,PHILADELPHIA PHILLIES COOPERSTOWN WOOL P,SPORTING GOODS,6,70.0,53340,17.25,,,,,,,,,,,28.0,,,,,,,,,,,,,28.0,
5692825,CINCINNATI BENGALS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53351,17.25,23.99,,22.99,,,,,,,,,,,,,,,,,,23.99,,,22.99,0.280950395998
5692826,DENVER BRONCOS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53352,17.25,25.64,,22.99,,,,,,,35.0,,,,,,,,,,,,,,22.99,0.327223088924
5692829,NEW ORLEANS SAINTS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53355,17.25,,,33.05,,,,,,,35.0,,,,,,,,,,,,,,33.05,
5692830,NEW YORK JETS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53356,17.25,26.59,,20.29,,,,,,,,,,,,,,,,,,,,,20.29,0.351259872132
5692831,OAKLAND RAIDERS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,53357,17.25,20.29,,20.29,,,,,,,,,,,,,,,,,,23.35,,,20.29,0.149827501232
5692838,CHICAGO WHITE SOX STADIUM WOOL BANNER,SPORTING GOODS,6,70.0,53363,17.25,20.29,,19.99,,,,,,,,,,,,,,,,,,31.75,,,19.99,0.149827501232
5692902,NEW YORK GIANTS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,64626,17.25,,,18.74,,,,,,,,,,,,,,,,,,18.99,,,18.74,
5692904,DUKE BLUE DEVILS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,64628,17.25,,,18.74,,,,,,,,,,,,,,,,,,22.43,,,18.74,
5692906,BAYLOR BEARS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,64630,17.25,,,18.74,,,,,,,,,,,,,,,,,,18.99,,,18.74,
5708893,RED PLANET 45-100X114MM TELESCOPE,SPORTING GOODS,6,75.0,53504,155.5,227.99,,164.07,,,,,,,,,,,,,,,,,,,,,164.07,0.317952541778
5711224,PITTSBURGH STEELERS PIGSKIN WOOL PENNANT,SPORTING GOODS,6,70.0,3845,16.5,22.99,,22.99,,,,,,,35.0,,,,,,,,,,,22.99,,,22.99,0.282296650718
5711225,MINNESOTA TWINS WOOL HERITAGE BANNER,SPORTING GOODS,6,70.0,3846,16.5,20.79,,20.79,,,,,,,40.0,30.31,,,,,,,,,,32.36,,,20.79,0.206349206349
5711983,PHILADELPHIA PHILLIES POWER DECAL,SPORTING GOODS,6,70.0,3927,15.0,19.49,,,,,,,,,,,,,,,,,,19.49,,19.99,,,19.49,0.230374551052
5711994,TEXAS LONGHORNS POWER DECAL,SPORTING GOODS,6,70.0,3938,15.0,18.42,,12.59,,,,,,,,,,,,,,,,18.99,,18.42,,,12.59,0.185667752443
5713215,CLEMSON TIGERS MEN S BLACK LEATHER BI-FO,SPORTING GOODS,6,70.0,3940,18.25,45.59,,28.51,,,,,,,48.0,,,,,,,,,,,28.51,,,28.51,0.599692915113
5713220,LSU TIGERS MEN S BLACK LEATHER BI-FOLD W,SPORTING GOODS,6,70.0,3945,18.25,25.31,,18.28,,,,,,,48.0,,,,,,,,,,,25.31,,,18.28,0.278941129988
5713224,PENN STATE NITTANY LIONS MEN S BLACK LEA,SPORTING GOODS,6,70.0,3949,18.25,25.0,,25.0,,,,,,,,,,,,,,,,,,25.31,,,25.0,0.27
5713227,PHILADELPHIA EAGLES MEN S BLACK LEATHER,SPORTING GOODS,6,70.0,3952,18.25,,,25.0,,,,,,,,,,,,,,,,,,25.31,,,25.0,
5713234,PHILADELPHIA PHILLIES MEN S BLACK LEATHE,SPORTING GOODS,6,70.0,3959,18.25,26.99,,25.0,,,,,,,48.0,,,,,,,,,,,26.99,,,25.0,0.323823638385
5713235,TEXAS RANGERS MEN S BLACK LEATHER BI-FOL,SPORTING GOODS,6,70.0,3960,18.25,25.0,,25.0,,,,,,,,,,,,,,,,,,25.31,,,25.0,0.27
5713237,LOS ANGELES LAKERS MEN S BLACK LEATHER B,SPORTING GOODS,6,70.0,3962,18.25,25.0,,25.0,,,,,,,,,,,,,,,,,,25.31,,,25.0,0.27
5713241,NOTRE DAME FIGHTING IRISH MEN S BLACK LE,SPORTING GOODS,6,70.0,3966,18.25,25.0,,25.0,,,,,,,48.0,,,,,,,,,,,,,,25.0,0.27
5713244,JACKSONVILLE JAGUARS MEN S BLACK LEATHER,SPORTING GOODS,6,70.0,3969,18.25,25.31,,,,,,,,,,,,,,,,,,,,25.31,,,25.31,0.278941129988
5713427,BLACK 16 KIDDY,SPORTING GOODS,6,2.0,53743,47.0,74.99,,74.99,,,,,,,,,,,,,,,,,,,,,74.99,0.373249766636
5714331,NEW YORK JETS HOODIE SHOULDER TOTE,SPORTING GOODS,6,70.0,3979,19.0,23.51,,23.51,,,,,,,,,,,,,,,,,,,,,23.51,0.191833262442
5714353,PHILADELPHIA PHILLIES HOODIE PURSE,SPORTING GOODS,6,70.0,4000,17.0,,,25.53,,,,,,,,,,,,,,,,,,,,,25.53,
5714356,LOS ANGELES LAKERS HOODIE SHOULDER TOTE,SPORTING GOODS,6,70.0,4003,19.0,,,25.96,,,,,,,,,,,,,,,,,,,,,25.96,
5714454,TENNESSEE TITANS HOODIE SHOULDER TOTE,SPORTING GOODS,6,70.0,4029,19.0,23.51,,12.06,,,,,,,,,,,,,,,,,,,,,12.06,0.191833262442
5714466,NEW ORLEANS SAINTS QUILTED HOBO HANDBAG,SPORTING GOODS,6,70.0,4041,19.0,,,37.99,,,,,,,,,,,,,,,,,,,,,37.99,
5714467,TENNESSEE TITANS QUILTED HOBO HANDBAG,SPORTING GOODS,6,70.0,4042,19.0,37.99,,13.41,,,,,,,,,,,,,,,,,,,,,13.41,0.499868386417
5715632,BLEACHER CREATURES NEW YORK JETS PRINCES,SPORTING GOODS,6,70.0,4191,10.0,13.37,,13.37,,,,,,,,,,,,,,,,,17.99,15.97,,,13.37,0.25205684368
5724865,PINK LADY STEEL TIP DART SET 20 GRAMS,SPORTING GOODS,6,43.0,57249,12.0,,,18.09,,,,,,,,,,,,,,,,,,,,,18.09,
5733392,MLB BATTING TEE TO GO,SPORTING GOODS,6,64.0,56217,21.45,29.69,,23.99,,,29.99,,,,29.99,,,,,,,,,42.99,39.99,,,,23.99,0.277534523409
5735842,9.5 TEEBALL GLOVE AND BALL RIGHTY TAN,SPORTING GOODS,6,64.0,56220,12.0,14.12,,10.68,,,,,,,14.99,,,,,,,,,,9.99,10.68,,,9.99,0.150141643059
5757056,PROMAX BMX HANDLEBAR,SPORTING GOODS,6,3.0,84203,13.99,,,24.22,,,,,,,,,,,,,,,,,,,,,24.22,
5757120,FUN 300 X 25.4 MM SEAT POST OF UNICYCL,SPORTING GOODS,6,3.0,84251,9.99,17.09,,,,,,,,,,,,,,,,,,,,23.8,,,23.8,0.415447630193
5757147,WALD 10252 TRAINING WHEELS,SPORTING GOODS,6,3.0,84288,16.99,,,23.97,,,,,,,,,,,,,,,,,,,,,23.97,
5757366,LIMAR 575 SPORT ACTION HELMET,SPORTING GOODS,6,3.0,84343,39.99,79.99,,75.98,,,,,,,,,,,,,,,,,,44.99,,,44.99,0.500062507813
5806082,INFANT HELMET JUNGLE,SPORTING GOODS,6,3.0,53529,7.75,11.86,,11.99,,,,,,,,,,,,,,,,,,,,,11.99,0.346543001686
5806116,FRAME TO FLOOR SCHWINN PUMP,SPORTING GOODS,6,3.0,5353,7.5,8.82,,7.19,,,,,,,,,,,,,,,,7.19,,9.96,,,7.19,0.149659863946
5817249,ROUND FLOOR RACK CAMO,SPORTING GOODS,6,75.0,84576,20.0,,,21.62,,,,,,,,,,,,,,,,,,21.62,,,21.62,
5819302,FOUR DRAWER CABINET,SPORTING GOODS,6,75.0,84588,150.0,,,,,,,,,,,,,,,,,,,,,186.29,,,186.29,
5820226,DRAGONFLY YOGA TOP- LOADING YOGA BAG,SPORTING GOODS,6,12.0,84598,11.1,19.99,,,,,,,,,,,,,,,,,,18.0,,17.82,,,17.82,0.444722361181
5827958,GHOST 360 CRT CROSSBOW PACKAGE,SPORTING GOODS,6,75.0,38986,481.24,,,,,,,,,,,,,,,,,,,,,545.08,,,545.08,
5827959,CRANK COCKING DEVICE REVOLUTION 17057,SPORTING GOODS,6,75.0,38987,82.69,,,,,,129.99,,,,,,,,,,,,,,,86.9,,,86.9,
5827980,EMPIRE DRAGON CROSSBOW PACKAGE - 340FPS,SPORTING GOODS,6,75.0,39075,250.0,,,311.11,,,,,,,,,,,,,,,,,,,,,311.11,
5829541,FOLD-N-GO BEAN BAG TIC TAC TOE COMBO,SPORTING GOODS,6,43.0,56305,46.0,54.12,,,,,,,,,,,,,,,,,,47.99,,47.99,64.99,,47.99,0.150036954915
5855462,MLB 20OZ BAT WEIGHT,SPORTING GOODS,6,64.0,56315,11.0,18.99,,10.99,,,,,,,12.99,,,,,,,,,22.99,,,,,10.99,0.42074776198
5855463,MLB 2 IN 1 POWER SPRING SWING,SPORTING GOODS,6,64.0,56328,26.25,39.99,,15.29,,,39.99,,,,,,,,,,,,,54.99,29.98,,,,15.29,0.343585896474
5855470,RED TRAINING PINNIES - 6 PACK,SPORTING GOODS,6,64.0,56319,16.65,24.99,,17.33,,,24.99,,,,39.99,,,,,,,,,24.99,24.99,,,,17.33,0.333733493397
5855474,COMPLETE YOUTH SOCCER SET,SPORTING GOODS,6,64.0,5632,21.95,32.03,,,,,,,,,,,,,,,,,,23.49,34.99,32.35,,,23.49,0.314704964096
5855478,SIZE 5 MLS PREMIER SOCCERBALL PUMP,SPORTING GOODS,6,64.0,56335,18.75,27.64,,,,,,,,,20.99,,,,,,,,,19.99,29.99,27.64,,,19.99,0.321635311143
5863282,NHL TEAM MICRO MASK TRACKER,SPORTING GOODS,6,64.0,5636,17.45,20.53,,16.49,,,19.99,,,,29.99,,,,,,,,,16.79,29.99,,,,16.49,0.150024354603
5863613,SIZE 4 COMP 100 TEAM PACK PUMP,SPORTING GOODS,6,64.0,56364,32.6,38.35,,,,,,,,,,,,,,,,,,34.49,49.99,37.6,,,34.49,0.149934810952
5864176,SX COMP GOALIE FACE MASK 100 INFERNO,SPORTING GOODS,6,64.0,56371,33.7,39.65,,34.99,,,,,,,59.99,,,,,,,,,,49.99,,,,34.99,0.150063051702
5864178,NHL SX COMP TOURNAMENT SHOOTING TARGET,SPORTING GOODS,6,64.0,56373,17.5,29.99,,,,,29.99,,,,19.99,,,,,,,,,,29.99,18.11,,,18.11,0.416472157386
5864179,LIGHT-UP GOAL STICK AND BALL SET,SPORTING GOODS,6,64.0,56374,22.65,30.49,,,,,34.99,,,,,,,,,,,,,30.49,34.99,22.81,,,22.81,0.257133486389
5864233,SX PRO GCP 1150 CHEST PROTECTOR JUNIOR,SPORTING GOODS,6,64.0,56377,27.25,39.99,,28.68,,,,,,,44.99,,,,,,,,,39.99,39.99,28.68,,,28.68,0.318579644911
5864234,SX PRO GCP 1150 CHEST PROTECTOR SENIOR,SPORTING GOODS,6,64.0,56378,29.95,35.24,,,,,,,,,49.99,,,,,,,,,49.99,49.99,,,,49.99,0.150113507378
5871023,BELL 1006908 7016053 COCOON CHILD CARRIE,SPORTING GOODS,6,3.0,59041,43.73,64.32,,,,,,,,,,,,,,,,,,62.99,,64.97,,,62.99,0.320118159204
5871088,BELL 7016043 RIGHTUP 3 BIKE HITCH RACK,SPORTING GOODS,6,3.0,59059,114.11,134.25,,,,,,,,,,,,,,,,,,,,114.41,,,114.41,0.150018621974
5871093,BELL 7016558 LINKS 700 PERFORMANCE CHAIN,SPORTING GOODS,6,3.0,59063,11.74,13.81,,,,,,,,,,,,,,,,,,,,12.99,,,12.99,0.149891383056
5871109,BELL 7001531 BARBIE WRAP LIGHT,SPORTING GOODS,6,3.0,59077,6.8,8.54,,,,,,,,,,,,,,,,,,,,6.99,,,6.99,0.2037470726
5871110,BELL 7001533 HELLO KITTY WRAP LIGHT,SPORTING GOODS,6,3.0,59078,6.8,8.54,,,,,,,,,,,,,,,,,,,,16.56,,,16.56,0.2037470726
5871112,BELL 7001370 MONSTER HIGH BASKET AND BEL,SPORTING GOODS,6,3.0,59079,9.06,10.66,,9.99,,,,,,,,,,,,,,,,,,9.99,,,9.99,0.15009380863
5875209,GOFIT 13IN EXTREME MASSAGE ROLLER,SPORTING GOODS,6,12.0,15545,22.24,28.06,,26.99,,29.99,44.99,,,,,,,,,,,,,,,28.06,,,26.99,0.207412687099
5876069,SINGLE SELF-INFLATING PAD,SPORTING GOODS,6,18.0,54173,65.0,78.21,,78.21,,,119.99,,,,,,,,,,,,,99.99,,,,,78.21,0.168904232195
5876070,DOUBLE SELF INFLATING PAD,SPORTING GOODS,6,18.0,54174,92.0,,,111.99,,,159.99,,,,,,,,,,,,,139.99,,111.99,,,111.99,
5876072,EMERGENCY TREATMENT COT,SPORTING GOODS,6,19.0,54176,90.0,129.99,,99.99,,,129.99,,,,,,,,,,,,,,,,,,99.99,0.307639049158
5876073,CTC XL COMPACT TENT COT XL,SPORTING GOODS,6,19.0,54177,130.0,,,137.49,,,199.99,,,,,,,,,,,,,179.99,,,,,137.49,
5893053,MICROFIBER DELUXE TOWEL,SPORTING GOODS,6,12.0,56481,25.79,40.84,,14.26,,,,,,,,,,,,,,,,,,,,,14.26,0.368511263467
5899025,POWER PLAY 40-IN TABLE TOP AIR HOCKEY,SPORTING GOODS,6,43.0,92906,55.38,65.15,,62.82,,,,,,,,101.95,,,,,,,,,,,,,62.82,0.149961627015
5899027,PRO-SERIES AIR HOCKEY 4-IN STRIKER 3-I,SPORTING GOODS,6,43.0,92907,7.1,8.35,,7.09,,,,,,,,21.92,,,,,,,,,,,8.99,,7.09,0.149700598802
5907815,CROSSOVER 60-IN PORTABLE TABLE TENNIS TA,SPORTING GOODS,6,42.0,92913,105.06,123.6,,111.99,,,,,,,,186.9,,,,,,,,,,116.74,,,111.99,0.15
5908920,BLACK POLYESTER TABLE TENNIS COVER,SPORTING GOODS,6,42.0,92915,34.12,40.39,,40.39,,,,,,,,56.75,,,,,,,53.39,,,,,,40.39,0.155236444665
5908921,SINGLE STAR CONTROL SPIN TABLE TENNIS 2-,SPORTING GOODS,6,42.0,92916,16.74,19.69,,18.49,,,,,,,,39.81,,,,,,,,,,,,,18.49,0.149822244794
5908922,DELUXE TABLE TENNIS EZ CLAMP CLIP-ON POS,SPORTING GOODS,6,42.0,92917,10.37,15.31,,15.31,,,,,,,,28.68,,,,,,,,,,,,,15.31,0.322664924886
5908925,POOL TABLE BILLIARD BRUSH,SPORTING GOODS,6,41.0,92918,5.62,7.96,,7.96,,,,,,,,18.69,,,,,,,17.19,,,,,,7.96,0.293969849246
5912992,99120P MINI STEPPER PLUS,SPORTING GOODS,6,10.0,60813,61.75,72.65,,,,,,,,,,,,,,,,,,,,68.61,,,68.61,0.150034411562
5943107,ICE-35 FLASHER 407020-1,SPORTING GOODS,6,75.0,92925,265.56,,,282.57,,,299.99,,,,,,,,,,,,,,,285.6,,,282.57,
5943300,ACCELERATOR 54-IN 4-IN-1 MULTI-GAME TABL,SPORTING GOODS,6,43.0,92946,142.84,168.05,,166.99,,,,,,,,234.6,,,,,,,,,,,,,166.99,0.150014876525
5943318,VINTAGE WALL BILLIARD POOL CUE RACK - RI,SPORTING GOODS,6,41.0,92960,102.47,237.49,,,,,,,,,,,,,,,,,162.99,,,,,,162.99,0.56852920123
5943319,VINTAGE WALL BILLIARD POOL CUE RACK -ANT,SPORTING GOODS,6,41.0,92961,102.47,149.58,,,,,,,145.51,,,187.39,,,,,,,162.99,,,149.58,,,145.51,0.31494852253
5943432,LAZER PRO AUGER 3HP 10IN. LMP-10,SPORTING GOODS,6,75.0,92971,480.22,520.0,,499.98,,,,,,,,,,,,,,,,,,,,,499.98,0.0765
6034174,TBLTNNS RCKT,SPORTING GOODS,6,42.0,57431,24.25,,,33.05,,,49.99,,,,,,,,,,,,44.98,,,,31.99,,31.99,
6034208,OKUMA TRIO 65 BAITFEEDER REEL,SPORTING GOODS,6,75.0,5705,87.7,103.18,,96.38,,,,,,,,,,,,,,,,,,96.38,,,96.38,0.150029075402
6034321,RAPALA FILLET N CARRY BOARD,SPORTING GOODS,6,75.0,57075,27.8,33.24,,25.23,,,34.99,,,,,,,,,,,,,,,,,,25.23,0.163658243081
6034324,GLACIER OUTDOOR ULTRA-LIGHT ANGLER MITT,SPORTING GOODS,6,75.0,57079,20.98,24.69,,8.27,,,29.99,,,,,,,,,,,,,,,17.79,,,8.27,0.15026326448
6034333,B N M WEST POINT CRAPPIE POLE - 10 ,SPORTING GOODS,6,75.0,57090,22.95,27.62,,,,,,,,,,,,,,,,,,,,22.78,,,22.78,0.169080376539
6034455,LIVETARGET BLUEBACK HERRING 6-1 2 SWIM,SPORTING GOODS,6,75.0,57147,20.25,23.82,,17.99,,,,,,,,,,,,,,,,,,,,,17.99,0.149874055416
6034457,MANN S BAIT STRETCH TEXTURED 30 - PINK,SPORTING GOODS,6,75.0,5715,20.45,24.06,,22.99,,,,,,,,,,,,,,,,,,22.06,,,22.06,0.15004156276
6034539,PROMAR 400 LEAD CORE ROPE - 5 16,SPORTING GOODS,6,75.0,57081,49.87,58.67,,53.08,,,,,,,,,,,,,,,,,,53.08,,,53.08,0.149991477757
6034565,LIVETARGET MENHADEN 5-1 4 CRANKBAIT - N,SPORTING GOODS,6,75.0,57187,19.6,22.99,,12.99,,,,,,,,,,,,,,,,,,17.28,,,12.99,0.147455415398
6034648,GLACIER OUTDOOR HYBRID ANGLER GLOVE - SM,SPORTING GOODS,6,75.0,57219,20.3,23.94,,17.49,,,,,,,,,,,,,,,,,,21.37,,,17.49,0.152046783626
6034785,OKUMA 8 FIN CHASER SPINNING COMBOS - BL,SPORTING GOODS,6,75.0,57261,32.79,41.79,,51.92,,,,,,,,,,,,,,,,,,51.92,,,51.92,0.21536252692
6034795,SUFIX 832 ADVANCED SUPERLINE YELLOW 150,SPORTING GOODS,6,75.0,5727,22.99,27.05,,15.39,,,,,,,,,,,,,,,,,,,,,15.39,0.150092421442
6034801,LAMIGLAS X-11 SALMON STEELHEAD 8 6 CAST,SPORTING GOODS,6,75.0,57273,62.92,83.78,,83.78,,,,,,,,,,,,,,,,,,83.78,,,83.78,0.248985438052
6034816,GAMAKATSU SUPERLINE OFFSET SHANK EWG WOR,SPORTING GOODS,6,75.0,57286,15.95,,,12.54,,,,,,,,,,,,,,,,,,18.31,,,12.54,
6035941,MANTIS PREMIER 726M COMFORT BICYCLE,SPORTING GOODS,6,3.0,93166,150.0,,,,,,,,,,,,,,,,,,,,,214.99,,,214.99,
6035942,POLARIS EDGE LX160 16 KIDS BICYCLE,SPORTING GOODS,6,3.0,93170,80.0,151.99,,,,,,,,,114.99,,,,,,,,,,,,,,114.99,0.473649582209
6035945,POLARIS RANGER B.0 24 FULL SUSPENSION,SPORTING GOODS,6,3.0,93179,133.0,189.98,,189.98,,,,,189.99,,,,,,,,,,,,,189.98,,,189.98,0.299926308032
6045131,TOTAL GYM 1900 EXERCISE SYSTEM FOR TONIN,SPORTING GOODS,6,12.0,54956,245.01,318.0,,318.0,,,,,,,,,,,,,,,,,,,,,318.0,0.229528301887
6047510,ALIEN HOUSE,SPORTING GOODS,6,17.0,5731,43.99,54.34,,54.34,,,,,,,,,,,,,,,,,,54.34,,,54.34,0.19046742731
6047513,GOING BANANAS MONKEY COTTAGE,SPORTING GOODS,6,17.0,57312,43.99,51.75,,49.16,,,,,,,,,,,,,,,,,,49.16,,,49.16,0.149951690821
6047515,STUFFED ANIMAL COTTAGE,SPORTING GOODS,6,17.0,57314,43.99,51.75,,51.62,,,,,,,,,,,,,,,,,69.99,51.62,,,51.62,0.149951690821
6049285,YOGA DIRECT 1 4 INCH YOGA MAT SCENTED,SPORTING GOODS,6,12.0,57320,13.25,33.99,,22.95,,,,,,,,,,,,,,,,,,,,,22.95,0.610179464548
6050392,A4 SCOOTER - CLEAR,SPORTING GOODS,6,64.0,59716,47.05,55.35,,53.66,,,,,,,64.99,,,,,,,,,53.99,,53.66,,,53.66,0.149954832882
6064634,ARIZONA CARDINALS ECONOMY GRILL COVER,SPORTING GOODS,6,70.0,93249,19.5,22.94,,22.09,,,,,,,,,,,,,,,,,,22.09,,,22.09,0.149956408021
6064638,CINCINNATI BENGALS ECONOMY GRILL COVER,SPORTING GOODS,6,70.0,93251,19.5,25.0,,25.0,,,,,,,,,,,,,,,,,,25.67,,,25.0,0.22
6064642,PHILADELPHIA EAGLES ECONOMY GRILL COVER,SPORTING GOODS,6,70.0,93259,19.5,22.94,,22.09,,,,,,,,,,,,,,,,,,22.09,,,22.09,0.149956408021
6064644,WASHINGTON REDSKINS ECONOMY GRILL COVER,SPORTING GOODS,6,70.0,93263,19.5,23.46,,23.46,,,,,,,,,,,,,,,,,,23.46,,,23.46,0.168797953964
